raw_query,optimized_query
Da bac si cho em hoi bi dot quy nao liet hoan toan nua nguoi nghet tho ho sac sua tron mat len thi so cuu the nao a xin cam on nhieu,Dạ bác sĩ cho em hỏi bị đột quỵ não liệt hoàn toàn nửa người nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào ạ xin cảm ơn nhiều
Chào bác sĩ ạ thời điểm uống ibuprofen tốt nhất trong ngày là lúc nào ạ?,Chào bác sĩ ạ thời điểm uống ibuprofen tốt nhất trong ngày là lúc nào ạ?
"Da bac si bi nuot nam acid kem va mo hoi lan ngat nguy kich qua, phai so cuu sao a em cam on bac si","Dạ bác sĩ bị nuốt nhầm acid kèm vã mồ hôi lạnh ngắt nguy kịch quá, phải sơ cứu sao ạ em cảm ơn bác sĩ"
Em muon hoi la lam the nao de giam can an toan hieu qua nhat tai nha a !,Em muốn hỏi là làm thế nào để giảm cân an toàn hiệu quả nhất tại nhà ạ !
Bác sĩ ơi giúp em với cấp cứu gấp người bị gãy xương đùi đâm thủng da đột ngột ngất xỉu tím tái toàn thân nha bác sĩ,Bác sĩ ơi giúp em với cấp cứu gấp người bị gãy xương đùi đâm thủng da đột ngột ngất xỉu tím tái toàn thân nha bác sĩ
Em muon hoi la loi ich cua viec di bo nhe nhang vao moi buoi sang/toi a em cam on bac si,Em muốn hỏi là lợi ích của việc đi bộ nhẹ nhàng vào mỗi buổi sáng/tối ạ em cảm ơn bác sĩ
Dạ thưa bác sĩ cấp cứu gấp người bị gãy suon đùi đâm thủng da đột ngột ngất xỉu tím tái toàn thân ạ sin cảm ơn,Dạ thưa bác sĩ cấp cứu gấp người bị gãy xương đùi đâm thủng da đột ngột ngất xỉu tím tái toàn thân ạ xin cảm ơn
"Em muốn hỏi là bị vỡ mạhc máu phun thành tia kèm tím tái môi và đầu ngón tay nguy kịch quá, phải sơ cứu sao ạ","Em muốn hỏi là bị vỡ mạch máu phun thành tia kèm tím tái môi và đầu ngón tay nguy kịch quá, phải sơ cứu sao ạ"
Da cho em hoi luu y quan trong nhat khi su dung thuoc tim mach aspirin la gi nha bac si,Dạ cho em hỏi lưu ý quan trọng nhất khi sử dụng aspirin là gì nha bác sĩ
Em choa bac si a nuoi nha bi phan ve do nang sau tiem thuoc dan rat nguy cap cuu voi voi a,Em chào bác sĩ ạ người nhà bị phản vệ độ nặng sau tiêm thuốc đang rất nguy cấp cứu với với ạ
Dạ bác sĩ cho em hỏi thuốc panadol được chỉ định để điều trị sốt ạ !,Dạ bác sĩ cho em hỏi thuốc paracetamol được chỉ định để điều trị sốt ạ !
Alo bac si an gi hoac kieng gi de tang su tap trung tot nhat a xin cam on nhieu,Alo bác sĩ ăn gì hoặc kiêng gì để tăng sự tập trung tốt nhất ạ xin cảm ơn nhiều
"Thưa bác sĩ Khẩn cấp! Người bện đột ngột méo miệng, liệt hoàn toàn một bên người và khôn thể nói rõ tiếng ạ em cảm ơn bác sĩ","Thưa bác sĩ Khẩn cấp! Người bệnh đột ngột méo miệng, liệt hoàn toàn một bên người và không thể nói rõ tiếng ạ em cảm ơn bác sĩ"
Cho em hỏi người nhà bị nuốt nhầm acid đang rất nguy cấp cứu với dúp em với ạ,Cho em hỏi người nhà bị nuốt nhầm acid đang rất nguy cấp cứu với giúp em với ạ
Bac si giai dap giup em an gi hoac kieng gi de tang cuong the luc tot nhat dup em,Bác sĩ giải đáp giúp em ăn gì hoặc kiêng gì để tăng cường thể lực tốt nhất giúp em
Cho em hỏi cơ chế tác động của aspirin trong điều trị cholesterol cao là gì ạ?,Cho em hỏi cơ chế tác động của aspirin trong điều trị rối loạn lipid máu là gì ạ?
Em chào bác sĩ ạ những thói quen tốt giúp nâng cao khả năng tập trnug ạ !,Em chào bác sĩ ạ những thói quen tốt giúp nâng cao khả năng tập trung ạ !
Em chao bac si a toi bi mat ngu thi co nen uong ibuprofen khong a xin cam on nhieu,Em chào bác sĩ ạ tôi bị mất ngủ thì có nên uống ibuprofen không ạ xin cảm ơn nhiều
Da cho em hoi dung metformin keo dai co gay suy gan hay suy than khong a !,Dạ cho em hỏi dùng metformin kéo dài có gây suy gan hay suy thận không ạ !
"Bác sĩ giải đáp dúp em khẩn cấp bệnh nhân đột quỵ não liệt hoàn toàn nửa người đang ngừng thở, có cần hô hấp nhnâ tạo không ạ xin cảm ơn","Bác sĩ giải đáp giúp em khẩn cấp bệnh nhân đột quỵ não liệt hoàn toàn nửa người đang ngừng thở, có cần hô hấp nhân tạo không ạ xin cảm ơn"
Bac si giai dap giup em behn nhan viem leot bao tu co can kieng khem gi khi uong thuoc khang viem ibuprofen kohn xin cam on bac si,Bác sĩ giải đáp giúp em bệnh nhân viêm loét dạ dày có cần kiêng khem gì khi uống ibuprofen không xin cảm ơn bác sĩ
Lam the nao de giu dang thon gon hieu qua nhat tai nha a em cam on,Làm thế nào để giữ dáng thon gọn hiệu quả nhất tại nhà ạ em cảm ơn
Bac si oi tai sao dung para lai gay boun ngu hoac chong mat dup em voi a,Bác sĩ ơi tại sao dùng paracetamol lại gây buồn ngủ hoặc chóng mặt giúp em với ạ
Dạ bác sĩ cho em hỏi thuốc metformin hạ đường huyết được chỉ địhn để điều trị mất ngủ thế ạ,Dạ bác sĩ cho em hỏi thuốc metformin được chỉ định để điều trị mất ngủ thế ạ
Alo bác sĩ lưu ý quan tọrng nhất khi sử dụng amxoi là gì nha,Alo bác sĩ lưu ý quan trọng nhất khi sử dụng amoxicillin là gì nha
"Da bac si cho em hoi khan cap benh nhan nuot nham acid dan ngung tho, co can ho hap nahn tao khong a?","Dạ bác sĩ cho em hỏi khẩn cấp bệnh nhân nuốt nhầm acid đang ngừng thở, có cần hô hấp nhân tạo không ạ?"
Cho hỏi nữn thói quen tốt giúp nâng cao hệ miễn dịch xin cảm ơn bác sĩ,Cho hỏi những thói quen tốt giúp nâng cao hệ miễn dịch xin cảm ơn bác sĩ
Moi nguoi cho em hoi cap cuu gap nguoi bi vo mach mau phun thanh tia dot ngot ngat xiu tim tai taon than nhe bac si,Mọi người cho em hỏi cấp cứu gấp người bị vỡ mạch máu phun thành tia đột ngột ngất xỉu tím tái toàn thân nhé bác sĩ
Tre em duoi 6 tuoi uong pcm lieu bao nhieu la an toan a,Trẻ em dưới 6 tuổi uống paracetamol liều bao nhiêu là an toàn ạ
Bac si tu van giup em lam sao de bao ve he ho hap khi lam viec van phong nhieu giup em voi a,Bác sĩ tư vấn giúp em làm sao để bảo vệ hệ hô hấp khi làm việc văn phòng nhiều giúp em với ạ
"Cho em hoi Nguoi benh dot ngot tuc nguc o at, tay chan lanh toat va ngat lim di khong tinh tao","Cho em hỏi Người bệnh đột ngột tức ngực ồ ạt, tay chân lạnh toát và ngất lịm đi không tỉnh táo"
Bac si oi giup em voi lam the nao de ha mo mau tu nhien hieu qua nhat tai nha a,Bác sĩ ơi giúp em với làm thế nào để hạ mỡ máu tự nhiên hiệu quả nhất tại nhà ạ
Bac si oi cho em hoi nguoi nha bi gay xunog dui dam thung da dang rat nuy cap cuu voi ne bac si,Bác sĩ ơi cho em hỏi người nhà bị gãy xương đùi đâm thủng da đang rất nguy cấp cứu với nhe bác sĩ
Dạ cho em hỏi sự khác biệt giữa ibup và metfor trong chữa trị mất ngủ với ạ,Dạ cho em hỏi sự khác biệt giữa ibuprofen và metformin trong chữa trị mất ngủ với ạ
Cho em hỏi tí ạ phụ nữ có thai có được sử dụng thuốc tim mạch aspirin để chữa mất ngủ thế ạ,Cho em hỏi tí ạ phụ nữ có thai có được sử dụng aspirin để chữa mất ngủ thế ạ
Em muon hoi la tac dung cua dau o liu doi voi suc khoe la gi a?,Em muốn hỏi là tác dụng của dầu ô liu đối với sức khỏe là gì ạ?
Cho em hỏi làm thế nào để thải độc cơ thể hệiu quả nhất tại nà thế ạ,Cho em hỏi làm thế nào để thải độc cơ thể hiệu quả nhất tại nhà thế ạ
Da thua bac si nhung thoi quen tot giup nang cao he mien dich giup em voi a,Dạ thưa bác sĩ những thói quen tốt giúp nâng cao hệ miễn dịch giúp em với ạ
Cho em hoi lieu luong uong aspi cho nguoi bi dau dau nhu the nao nhe bac si,Cho em hỏi liều lượng uống aspirin cho người bị đau đầu như thế nào nhé bác sĩ
Cho em hoi chatbot y te nay co nhung tinh nang gi vay nha,Cho em hỏi chatbot y tế này có những tính năng gì vậy nha
Bác sĩ ơi gipú em với Khẩn cấp! Tdẻ bị hóc hạt nhãn dị vật đường thở tắc nghẽn hoàn toàn đang tím tái môi không thở được giúp em,Bác sĩ ơi giúp em với Khẩn cấp! Trẻ bị hóc hạt nhãn dị vật đường thở tắc nghẽn hoàn toàn đang tím tái môi không thở được giúp em
Bac si oi lam the nao de tang can lanh manh hieu qua nhat tai nha nha,Bác sĩ ơi làm thế nào để tăng cân lành mạnh hiệu quả nhất tại nhà nha
"Chào bác sĩ ạ khnẩ cấp bệnh nhân co giật trợn mắt sùi bọt mép đang ngừng thở, có cần hô hấp nhân tạo khôn né bác sĩ","Chào bác sĩ ạ khẩn cấp bệnh nhân co giật trợn mắt sùi bọt mép đang ngừng thở, có cần hô hấp nhân tạo không nhé bác sĩ"
Cho em hoi ti a loi ich cua viec tap gym deu dan vao moi buoi sang/toi a em cam on bac si,Cho em hỏi tí ạ lợi ích của việc tập gym đều đặn vào mỗi buổi sáng/tối ạ em cảm ơn bác sĩ
Em muon hoi la tre em duoi 6 tuoi uong thuoc tim mach aspirin lieu bao nhieu la an toan giup em voi a,Em muốn hỏi là trẻ em dưới 6 tuổi uống aspirin liều bao nhiêu là an toàn giúp em với ạ
Da cho em hoi lam sao de bao ve mat va cot song co khi lam viec van phong nhieu a sin cam on nhieu,Dạ cho em hỏi làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều ạ xin cảm ơn nhiều
Nguoi nha bi phan ve do nang sau tiem thuoc dan rat nguy kich cuu voi a,Người nhà bị phản vệ độ nặng sau tiêm thuốc đang rất nguy kịch cứu với ạ
Bac si oi nhung thoi quen tot guip nang cao tuoi tho co the a em cam on,Bác sĩ ơi những thói quen tốt giúp nâng cao tuổi thọ cơ thể ạ em cảm ơn
Bac si cho em hoi cuht a chatbot y te nay co nhung tinh nan gi vay,Bác sĩ cho em hỏi chút ạ chatbot y tế này có những tính năng gì vậy
Moi nguoi cho em hoi bi dot quy nuot nham acid meo mieng te liet nua nguoi goi cap cuu chua thay toi phai lam gi giup em voi a,Mọi người cho em hỏi bị đột quỵ nuốt nhầm acid méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì giúp em với ạ
Bac si giai dap giup em nguoi nha bi gay xuong dui dam thung da dang rat nguy kich cuu voi a em cam on,Bác sĩ giải đáp giúp em người nhà bị gãy xương đùi đâm thủng da đang rất nguy kịch cứu với ạ em cảm ơn
Alo bac si lam sao de bao ve la gan va qua than khi lam viec van phong nhieu a,Alo bác sĩ làm sao để bảo vệ lá gan và quả thận khi làm việc văn phòng nhiều ạ
Cho em hoi ti a toi bi dau dau thi co nen uong aspi khong giup em voi a,Cho em hỏi tí ạ tôi bị đau đầu thì có nên uống aspirin không giúp em với ạ
Bác sĩ ơi giúp em với Bị ho khan khò khè nhẹ kèm theo ngứa họng do dị ứn bụi bẩn ạ xin cảm ơn,Bác sĩ ơi giúp em với Bị ho khan khò khè nhẹ kèm theo ngứa họng do dị ứng bụi bẩn ạ xin cảm ơn
Dạ thưa bác sĩ làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng niều xin cảm ơn bác sĩ,Dạ thưa bác sĩ làm sao để bảo vệ mắt và cột sống cổ khi làm việc văn phòng nhiều xin cảm ơn bác sĩ
Alo bác sĩ ăn gì hoặc kiên gì để giảm stress căng thẳng tốt nất ạ xin cảm ơn nhiều,Alo bác sĩ ăn gì hoặc kiêng gì để giảm stress căng thẳng tốt nhất ạ xin cảm ơn nhiều
Bác sĩ ơi cho em hỏi tôi bị mất ngủ thì có nên uống pana không ạ xin cảm ơn niều,Bác sĩ ơi cho em hỏi tôi bị mất ngủ thì có nên uống paracetamol không ạ xin cảm ơn nhiều
Da cho em hoi an gi hoac kieng gi de giam stress cang thang tot nhat nhe bac si,Dạ cho em hỏi ăn gì hoặc kiêng gì để giảm stress căng thẳng tốt nhất nhe bác sĩ
Da bac si tai sao dung thuoc tim mach aspirin lai gay buon nu hoac chno mat a em cam on bac si,Dạ bác sĩ tại sao dùng aspirin lại gây buồn ngủ hoặc chóng mặt ạ em cảm ơn bác sĩ
Thưa bác sĩ làm sao để bảo vệ hệ tiuê hóa khi làm việc văn phòng nihều ạ em cảm ơn bác sĩ,Thưa bác sĩ làm sao để bảo vệ hệ tiêu hóa khi làm việc văn phòng nhiều ạ em cảm ơn bác sĩ
Chao bac si a tac dung cua hat chia doi voi suc khoe la gi giup em voi a,Chào bác sĩ ạ tác dụng của hạt chia đối với sức khỏe là gì giúp em với ạ
Da bac si cho em hoi thuoc metformin co tuong tac voi cac loai thuoc dieu tri cholesterol cao khong a xin cam on nhieu,Dạ bác sĩ cho em hỏi thuốc metformin có tương tác với các loại thuốc điều trị rối loạn lipid máu không ạ xin cảm ơn nhiều
Em muon hoi la bi dot quy dau nguc du doi nhu da de meo mieng te liet nua noui goi cap cuu chua thay toi phai lam gi nha,Em muốn hỏi là bị đột quỵ đau ngực dữ dội như đá đè méo miệng tê liệt nửa người gọi cấp cứu chưa thấy tới phải làm gì nha
Dạ bác sĩ tại sao dùng panadol lại gây bồun nủ hoặc chóng mặt ạ xin cảm ơn nhiều,Dạ bác sĩ tại sao dùng paracetamol lại gây buồn ngủ hoặc chóng mặt ạ xin cảm ơn nhiều
Chatbot co the thay the bac si kham ben haon toan duoc khong nha bac si,Chatbot có thể thay thế bác sĩ khám bệnh hoàn toàn được không nha bác sĩ
Chao bac si a lam the nao de giup da de min mang hieu qua nhat tai nha nhe bac si,Chào bác sĩ ạ làm thế nào để giúp da dẻ mịn màng hiệu quả nhất tại nhà nhe bác sĩ
Da cho em hoi lieu luon uong pcm cho nguoi bi mat ngu nu the nao giup em voi a,Dạ cho em hỏi liều lượng uống paracetamol cho người bị mất ngủ như thế nào giúp em với ạ
Toi bi dau bung thi co nen uong pana khong voi a,Tôi bị đau bụng thì có nên uống paracetamol không với ạ
Chao bac si a bi gay xuong dui dam thung da nghet tho ho sac sua tron mat len thi so cuu the nao,Chào bác sĩ ạ bị gãy xương đùi đâm thủng da nghẹt thở ho sặc sụa trợn mắt lên thì sơ cứu thế nào
Thưa bác sĩ ăn gì hoặc kiêng gì để tăn cường trí nhớ tốt nhất nha bác sĩ,Thưa bác sĩ ăn gì hoặc kiêng gì để tăng cường trí nhớ tốt nhất nha bác sĩ
Thưa bác sĩ liều lượng uống metformin hạ đường huyết cho người bị chnóg mặt như thế nào ạ em cảm ơn bác sĩ,Thưa bác sĩ liều lượng uống metformin cho người bị chóng mặt như thế nào ạ em cảm ơn bác sĩ
Mọi người cho em hỏi tại sao dùng paracetamol lại gây buồn ngủ hoặc chóng mặt ạ !,Mọi người cho em hỏi tại sao dùng paracetamol lại gây buồn ngủ hoặc chóng mặt ạ !
Bac si cho em hoi chut a tac dung cua hat chia doi voi suc khoe la gi a?,Bác sĩ cho em hỏi chút ạ tác dụng của hạt chia đối với sức khỏe là gì ạ?
Bác sĩ ơi giúp em với phụ nữ có thai có được sử dụng aspirin để chữa đau đầu với ạ,Bác sĩ ơi giúp em với phụ nữ có thai có được sử dụng aspirin để chữa đau đầu với ạ
